"customer_id","age","gender","item_purchased","category","purchase_amount","purchase_date","location","size","color","season","review_rating","subscription_status","shipping_type","discount_applied","promo_code_used","previous_purchases","payment_method","frequency_of_purchases","age_group","purchase_frequency_days"
"8152","24","Male","Jacket","Clothing","9047","2025-04-29 10:30:52","Hyderabad","M","Green","Summer","3.8","Yes","Standard","No","Yes","9","PayPal","Weekly","Young Adult","7"
"8153","31","Male","Jeans","Clothing","9877","2024-09-21 04:21:24","Delhi","M","Black","Summer","4.1","Yes","Next Day Air","No","Yes","10","Debit Card","Monthly","Young Adult","30"
"8462","57","Female","Jacket","Clothing","8466","2025-11-07 11:13:25","Mumbai","S","Green","Fall","3.3","No","Standard","No","No","16","Credit Card","Monthly","Middle-aged","30"
"8154","46","Female","Jacket","Clothing","10043","2024-04-11 22:16:06","Delhi","XL","Gray","Winter","3.3","No","Express","Yes","No","10","Debit Card","Quarterly","Middle-aged","90"
"8155","62","Female","Laptop","Electronics","24153","2024-04-03 14:01:08","Mumbai","Unknown","Blue","Spring","3.6","Yes","Standard","Yes","No","11","Debit Card","Quarterly","Senior","90"
"8156","38","Male","Sneakers","Footwear","10707","2025-01-09 05:05:34","Delhi","Unknown","White","Spring","3.1","Yes","Express","Yes","Yes","8","PayPal","Monthly","Adult","30"
"8157","54","Male","Boots","Footwear","14193","2025-07-09 16:17:36","Mumbai","Unknown","Gray","Spring","5","Yes","Standard","No","Yes","10","Credit Card","Quarterly","Middle-aged","90"
"8158","66","Male","Headphones","Electronics","121595","2024-06-15 01:17:14","Pune","Unknown","Gray","Summer","5","No","Standard","No","No Promo","10","Credit Card","Bi-Weekly","Senior","14"
"8159","50","Male","Laptop","Electronics","41915","2024-01-15 16:25:39","Chennai","Unknown","Green","Winter","4","No","Express","No","Yes","8","Google Pay","Monthly","Middle-aged","30"
"8160","58","Female","Jeans","Clothing","4897","2024-05-18 07:59:26","Jaipur","XL","Brown","Summer","3.8","No","Standard","Yes","No","11","Credit Card","Weekly","Senior","7"
"8161","42","Female","Jeans","Clothing","4980","2024-03-30 11:04:42","Pune","XL","Blue","Spring","4.1","No","Express","No","Yes","15","Debit Card","Bi-Weekly","Adult","14"
"8162","63","Male","Jacket","Clothing","12201","2025-08-07 14:44:23","Chennai","XL","White","Summer","3.3","No","Next Day Air","No","Yes","15","Apple Pay","Bi-Weekly","Senior","14"
"8163","31","Male","Jacket","Clothing","6806","2024-12-22 20:55:31","Pune","XL","Brown","Fall","3.9","No","Free Shipping","No","No","12","Credit Card","Bi-Weekly","Young Adult","14"
"8164","26","Female","Boots","Footwear","12450","2025-04-11 02:25:42","Mumbai","Unknown","Brown","Summer","5","No","Standard","No","No","11","Apple Pay","Monthly","Young Adult","30"
"8165","32","Female","Jeans","Clothing","1660","2024-06-30 19:33:28","Bengaluru","XL","Brown","Winter","2.4","No","Express","No","No","3","Google Pay","Bi-Weekly","Adult","14"
"8166","24","Male","Jeans","Clothing","4399","2025-07-09 01:13:21","Kolkata","XL","Gray","Fall","4.3","Yes","Express","No","Yes","9","Credit Card","Monthly","Young Adult","30"
"8167","19","Male","Watch","Accessories","15853","2024-08-27 22:55:02","Hyderabad","Unknown","Black","Spring","3.8","No","Next Day Air","No","Yes","17","Apple Pay","Monthly","Young Adult","30"
"8168","48","Male","Jacket","Clothing","5478","2024-07-22 12:19:09","Kolkata","XL","Brown","Summer","4.5","No","Standard","Yes","No","7","Credit Card","Monthly","Middle-aged","30"
"8169","24","Male","Boots","Footwear","6806","2025-05-05 05:08:10","Hyderabad","Unknown","Blue","Fall","4.6","No","Standard","Yes","No","11","Cash","Monthly","Young Adult","30"
"8170","58","Female","Jacket","Clothing","11454","2025-10-03 11:28:17","Bengaluru","XL","Gray","Summer","4.8","No","Free Shipping","Yes","Yes","6","Debit Card","Quarterly","Senior","90"
"8171","28","Female","Backpack","Accessories","17762","2025-07-01 16:19:44","Hyderabad","Unknown","White","Fall","4.3","Yes","Standard","Yes","Yes","6","Credit Card","Quarterly","Young Adult","90"
"8172","30","Female","Laptop","Electronics","80925","2024-08-18 15:32:03","Chennai","Unknown","Black","Fall","4.5","No","Express","Yes","No","12","Debit Card","Bi-Weekly","Young Adult","14"
"8173","30","Male","Backpack","Accessories","11454","2024-07-08 19:17:34","Bengaluru","Unknown","Gray","Spring","3.5","No","Standard","No","Yes","12","Debit Card","Bi-Weekly","Young Adult","14"
"8174","43","Female","T-Shirt","Clothing","2822","2025-04-19 17:01:38","Kolkata","L","Black","Fall","4","No","Standard","Yes","No","9","Credit Card","Quarterly","Adult","90"
"8175","60","Female","Laptop","Electronics","84826","2024-10-20 14:55:27","Mumbai","Unknown","Gray","Spring","4","No","Standard","Yes","No","11","Credit Card","Weekly","Senior","7"
"8176","67","Male","Jeans","Clothing","7968","2024-08-09 16:50:11","Mumbai","XL","Red","Winter","4.8","Yes","Express","Yes","Yes","11","Debit Card","Monthly","Senior","30"
"8177","25","Male","Jacket","Clothing","3486","2024-11-22 02:22:27","Delhi","S","Gray","Spring","4","Yes","Express","No","No","6","Credit Card","Weekly","Young Adult","7"
"8178","31","Male","T-Shirt","Clothing","9711","2024-12-25 20:15:03","Jaipur","M","Red","Summer","4","No","Standard","Yes","No","9","Debit Card","Monthly","Young Adult","30"
"8179","62","Female","Watch","Accessories","5229","2025-08-08 08:16:02","Bengaluru","Unknown","Brown","Summer","3.5","Yes","Standard","No","No","8","Debit Card","Annually","Senior","365"
"8180","19","Male","Watch","Accessories","24651","2024-03-25 20:05:55","Hyderabad","Unknown","White","Spring","3.4","No","Standard","Yes","No","11","PayPal","Monthly","Young Adult","30"
"8181","59","Female","T-Shirt","Clothing","11537","2024-04-17 21:48:38","Jaipur","L","Blue","Winter","3.5","No","Standard","No","No","7","Credit Card","Annually","Senior","365"
"8182","32","Male","Watch","Accessories","17679","2025-05-21 14:02:13","Mumbai","Unknown","Black","Fall","4.2","No","Express","No","No","9","PayPal","Bi-Weekly","Adult","14"
"8183","41","Male","Boots","Footwear","8383","2025-05-27 20:08:41","Chennai","Unknown","White","Summer","4","No","Standard","No","Yes","13","Debit Card","Weekly","Adult","7"
"8184","51","Female","Jeans","Clothing","9213","2024-01-28 07:46:33","Mumbai","S","Blue","Spring","4.1","No","Next Day Air","No","No","8","Credit Card","Monthly","Middle-aged","30"
"8185","21","Male","Backpack","Accessories","8632","2025-02-15 21:11:26","Chennai","Unknown","Black","Spring","4.1","No","Standard","No","No","11","Credit Card","Monthly","Young Adult","30"
"8186","35","Female","Jeans","Clothing","11620","2025-04-30 15:38:14","Bengaluru","S","Brown","Winter","3.9","Yes","Standard","No","Yes","10","Credit Card","Quarterly","Adult","90"
"8187","42","Female","Backpack","Accessories","3486","2025-05-04 15:21:05","Delhi","Unknown","Brown","Summer","4.2","No","Next Day Air","Yes","No","9","Debit Card","Monthly","Adult","30"
"8188","64","Male","Headphones","Electronics","116117","2025-10-05 10:23:06","Chennai","Unknown","Blue","Summer","3.5","Yes","Standard","Yes","Yes","19","Google Pay","Bi-Weekly","Senior","14"
"8189","41","Female","Headphones","Electronics","57768","2024-06-15 19:42:20","Kolkata","Unknown","Gray","Summer","4.2","No","Express","No","Yes","18","PayPal","Monthly","Adult","30"
"8190","23","Female","Jacket","Clothing","3237","2024-03-05 08:51:48","Kolkata","S","Green","Summer","4","Yes","Standard","Yes","No","9","Cash","Quarterly","Young Adult","90"
"8191","51","Male","Jeans","Clothing","1826","2024-05-14 08:52:19","Mumbai","XL","Black","Fall","3.7","Yes","Standard","Yes","Yes","6","PayPal","Quarterly","Middle-aged","90"
"8192","68","Male","Backpack","Accessories","8798","2025-02-26 08:27:32","Bengaluru","Unknown","Brown","Summer","4.5","Yes","Standard","Yes","No","9","Debit Card","Quarterly","Senior","90"
"8193","55","Female","Headphones","Electronics","27141","2024-05-22 06:38:24","Pune","Unknown","Red","Summer","3.1","Yes","Next Day Air","No","Yes","3","Credit Card","Annually","Middle-aged","365"
"8194","20","Female","Watch","Accessories","1245","2025-02-19 15:08:07","Hyderabad","Unknown","Green","Spring","3.2","No","Standard","No","No","15","Debit Card","Monthly","Young Adult","30"
"8195","36","Male","Jacket","Clothing","5727","2025-10-08 10:15:31","Chennai","S","Gray","Fall","4","Yes","Express","No","No","7","Credit Card","Bi-Weekly","Adult","14"
"8196","64","Female","Sneakers","Footwear","9711","2025-03-14 06:00:05","Chennai","Unknown","Green","Spring","4.9","No","Next Day Air","No","No","10","Credit Card","Quarterly","Senior","90"
"8197","63","Female","Jacket","Clothing","5395","2024-12-04 12:02:30","Jaipur","S","Black","Summer","4.5","No","Express","No","No","21","Debit Card","Weekly","Senior","7"
"8198","53","Female","Backpack","Accessories","21580","2025-07-21 14:02:58","Pune","Unknown","Black","Summer","4.2","Yes","Express","Yes","No","12","PayPal","Monthly","Middle-aged","30"
"8199","36","Female","T-Shirt","Clothing","8466","2025-01-17 05:53:32","Jaipur","L","Brown","Spring","4.1","Yes","Next Day Air","No","Yes","8","Credit Card","Monthly","Adult","30"
"8200","45","Female","T-Shirt","Clothing","4316","2025-08-14 05:56:55","Pune","L","Gray","Spring","3.3","No","Standard","Yes","No","15","Apple Pay","Monthly","Middle-aged","30"
"8201","64","Female","Smartphone","Electronics","81921","2024-03-11 01:47:44","Pune","Unknown","White","Fall","4.5","Yes","Express","No","Yes","8","Debit Card","Monthly","Senior","30"
"8202","27","Female","Sneakers","Footwear","7470","2025-11-05 16:22:20","Jaipur","Unknown","White","Winter","5","Yes","Standard","No","No","7","Google Pay","Bi-Weekly","Young Adult","14"
"8203","35","Male","T-Shirt","Clothing","7802","2025-05-31 05:56:37","Bengaluru","S","Black","Summer","4.1","Yes","Next Day Air","Yes","Yes","8","PayPal","Quarterly","Adult","90"
"8204","21","Female","Laptop","Electronics","88229","2024-07-15 02:26:06","Mumbai","Unknown","Gray","Spring","5","No","Next Day Air","Yes","No","11","Credit Card","Monthly","Young Adult","30"
"8205","29","Female","Boots","Footwear","11952","2024-12-28 04:26:25","Hyderabad","Unknown","Green","Spring","4.6","No","Standard","No","No","8","Credit Card","Weekly","Young Adult","7"
"8206","44","Female","Watch","Accessories","17928","2024-07-18 00:13:37","Hyderabad","Unknown","Blue","Spring","3.1","Yes","Standard","No","Yes","8","Google Pay","Quarterly","Middle-aged","90"
"8207","46","Female","Watch","Accessories","23489","2024-06-02 21:05:50","Chennai","Unknown","Green","Winter","4.1","No","Standard","No","No","6","Apple Pay","Bi-Weekly","Middle-aged","14"
"8208","29","Male","Laptop","Electronics","95035","2024-08-29 18:58:41","Mumbai","Unknown","Green","Spring","4.8","No","Standard","No","No","7","PayPal","Weekly","Young Adult","7"
"8209","28","Female","Laptop","Electronics","48140","2024-10-09 07:20:54","Jaipur","Unknown","Black","Spring","4","No","Next Day Air","No","No","7","Credit Card","Quarterly","Young Adult","90"
"8210","21","Male","T-Shirt","Clothing","2905","2024-07-29 18:28:26","Pune","L","White","Spring","4","No","Free Shipping","No","No","8","PayPal","Weekly","Young Adult","7"
"8211","63","Male","Jacket","Clothing","5478","2025-10-09 23:42:50","Delhi","XL","Green","Fall","3.4","Yes","Free Shipping","No","No","11","Credit Card","Bi-Weekly","Senior","14"
"8212","41","Female","Laptop","Electronics","13114","2025-04-27 16:21:01","Bengaluru","Unknown","Red","Summer","4.6","No","Standard","No","Yes","9","Debit Card","Monthly","Adult","30"
"8213","43","Female","Boots","Footwear","13695","2024-10-24 12:30:19","Bengaluru","Unknown","Blue","Winter","3.6","No","Free Shipping","No","No","11","Cash","Bi-Weekly","Adult","14"
"8214","45","Female","Laptop","Electronics","40587","2024-06-14 20:56:11","Hyderabad","Unknown","Gray","Fall","4.4","Yes","Standard","No","No","11","Credit Card","Quarterly","Middle-aged","90"
"8215","64","Male","Sneakers","Footwear","9545","2024-08-30 15:25:13","Chennai","Unknown","Brown","Fall","4.3","No","Not Specified","Yes","Yes","8","Google Pay","Monthly","Senior","30"
"8216","21","Female","Sneakers","Footwear","11454","2025-07-31 02:12:18","Bengaluru","Unknown","White","Fall","4","No","Standard","No","No","9","Credit Card","Monthly","Young Adult","30"
"8217","53","Female","Backpack","Accessories","16600","2024-08-19 12:07:05","Bengaluru","Unknown","Brown","Spring","4","No","Standard","Yes","No","6","Credit Card","Weekly","Middle-aged","7"
"8218","32","Female","Jeans","Clothing","1992","2025-08-14 11:04:18","Bengaluru","S","Black","Winter","4.4","No","Free Shipping","No","Yes","9","Credit Card","Monthly","Adult","30"
"8219","39","Female","Sneakers","Footwear","8383","2025-11-23 07:14:19","Bengaluru","Unknown","Black","Summer","4.6","No","Next Day Air","No","No","6","Debit Card","Quarterly","Adult","90"
"8220","66","Female","Watch","Accessories","7553","2025-04-27 04:14:19","Mumbai","Unknown","Blue","Winter","3.5","No","Express","No","No","14","PayPal","Monthly","Senior","30"
"8221","41","Female","Headphones","Electronics","101592","2025-05-20 19:37:49","Kolkata","Unknown","White","Winter","4.6","No","Free Shipping","Yes","No","10","Apple Pay","Quarterly","Adult","90"
"8222","41","Female","Laptop","Electronics","60092","2025-04-24 11:29:45","Jaipur","Unknown","Blue","Winter","2.9","No","Standard","No","No","8","Apple Pay","Monthly","Adult","30"
"8223","54","Female","Boots","Footwear","11039","2025-12-27 05:29:45","Chennai","Unknown","Gray","Spring","3.1","No","Next Day Air","Yes","No","8","Credit Card","Quarterly","Middle-aged","90"
"8224","22","Male","Sneakers","Footwear","10956","2025-09-05 07:46:20","Kolkata","Unknown","Brown","Winter","3.4","No","Standard","Yes","No","12","Credit Card","Weekly","Young Adult","7"
"8225","23","Male","Backpack","Accessories","14608","2024-02-04 09:14:32","Pune","Unknown","Gray","Spring","3.9","No","Next Day Air","Yes","Yes","15","PayPal","Bi-Weekly","Young Adult","14"
"8226","66","Male","T-Shirt","Clothing","9545","2025-01-04 03:34:42","Delhi","L","Red","Summer","5","No","Standard","Yes","Yes","10","Credit Card","Annually","Senior","365"
"8227","27","Female","Smartphone","Electronics","97193","2025-10-13 02:37:33","Jaipur","Unknown","Brown","Winter","3.3","Yes","Express","No","No","13","Credit Card","Quarterly","Young Adult","90"
"8228","20","Female","Smartphone","Electronics","19754","2024-07-01 21:53:30","Hyderabad","Unknown","White","Spring","2.9","No","Standard","No","Yes","13","Credit Card","Weekly","Young Adult","7"
"8229","55","Male","Laptop","Electronics","18094","2024-03-12 14:07:26","Bengaluru","Unknown","Gray","Winter","3.2","No","Next Day Air","No","No","16","Credit Card","Weekly","Middle-aged","7"
"8230","51","Female","Backpack","Accessories","12616","2024-11-05 12:51:08","Jaipur","Unknown","White","Spring","5","No","Not Specified","Yes","No","12","Debit Card","Bi-Weekly","Middle-aged","14"
"8231","23","Female","Boots","Footwear","16268","2025-09-06 16:15:59","Hyderabad","Unknown","Blue","Winter","3.9","No","Next Day Air","No","No","9","Credit Card","Monthly","Young Adult","30"
"8232","27","Female","Jeans","Clothing","4067","2025-02-18 04:26:16","Mumbai","S","White","Winter","3.1","No","Standard","No","No","10","Credit Card","Weekly","Young Adult","7"
"8233","33","Female","Jacket","Clothing","10375","2024-05-31 18:43:20","Pune","XL","Blue","Winter","3.6","No","Express","No","Yes","6","Credit Card","Quarterly","Adult","90"
"8234","46","Female","Sneakers","Footwear","16019","2025-12-10 03:21:40","Chennai","Unknown","Red","Fall","3.9","No","Free Shipping","No","No Promo","6","Credit Card","Quarterly","Middle-aged","90"
"8235","20","Female","Watch","Accessories","4482","2024-12-01 11:35:01","Bengaluru","Unknown","Red","Winter","4.4","Yes","Standard","No","No","11","PayPal","Quarterly","Young Adult","90"
"8236","28","Male","Jacket","Clothing","12035","2025-01-27 22:22:50","Bengaluru","S","Brown","Spring","3.7","Yes","Standard","No","No","9","Credit Card","Annually","Young Adult","365"
"8237","54","Male","Backpack","Accessories","20750","2025-12-10 02:55:35","Pune","Unknown","Black","Spring","3.6","No","Free Shipping","Yes","No","19","PayPal","Bi-Weekly","Middle-aged","14"
"8238","21","Male","Headphones","Electronics","36271","2025-08-04 10:51:19","Mumbai","Unknown","Black","Winter","3.4","No","Standard","No","Yes","9","Credit Card","Weekly","Young Adult","7"
"8239","66","Female","Boots","Footwear","11786","2024-09-28 17:06:43","Bengaluru","Unknown","Black","Fall","3.8","Yes","Free Shipping","No","No","8","Debit Card","Bi-Weekly","Senior","14"
"8240","21","Male","Watch","Accessories","23572","2025-07-15 10:43:51","Bengaluru","Unknown","Blue","Winter","3.6","Yes","Standard","Yes","No","12","Debit Card","Monthly","Young Adult","30"
"8241","41","Male","Backpack","Accessories","12450","2024-05-11 15:41:23","Delhi","Unknown","Red","Summer","4.1","Yes","Express","No","No","10","Apple Pay","Annually","Adult","365"
