Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (INR),Purchase Date,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
8175,60,Female,Laptop,Electronics,84826,2024-10-20 14:55:27,Mumbai,,Gray,Spring,4.0,No,Standard,Yes,No,11,Credit Card,Weekly
8176,67,Male,Jeans,Clothing,7968,2024-08-09 16:50:11,Mumbai,XL,Red,Winter,4.8,Yes,Express,Yes,Yes,11,Debit Card,Monthly
8177,25,Male,Jacket,Clothing,3486,2024-11-22 02:22:27,Delhi,S,Gray,Spring,4.0,Yes,Express,No,No,6,Credit Card,Weekly
8178,31,Male,T-Shirt,Clothing,9711,2024-12-25 20:15:03,Jaipur,M,Red,Summer,,No,Standard,Yes,No,9,Debit Card,Monthly
8179,62,Female,Watch,Accessories,5229,2025-08-08 08:16:02,Bengaluru,,Brown,Summer,3.5,Yes,Standard,No,No,8,Debit Card,Annually
8180,19,Male,Watch,Accessories,24651,2024-03-25 20:05:55,Hyderabad,,White,Spring,3.4,No,Standard,Yes,No,11,PayPal,Monthly
8181,59,Female,T-Shirt,Clothing,11537,2024-04-17 21:48:38,Jaipur,L,Blue,Winter,3.5,No,Standard,No,No,7,Credit Card,Annually
8182,32,Male,Watch,Accessories,17679,2025-05-21 14:02:13,Mumbai,,Black,Fall,4.2,No,Express,No,No,9,PayPal,Bi-Weekly
8183,41,Male,Boots,Footwear,8383,2025-05-27 20:08:41,Chennai,,White,Summer,4.0,No,Standard,No,Yes,13,Debit Card,Weekly
8184,51,Female,Jeans,Clothing,9213,2024-01-28 07:46:33,Mumbai,S,Blue,Spring,4.1,No,Next Day Air,No,No,8,Credit Card,Monthly
8185,21,Male,Backpack,Accessories,8632,2025-02-15 21:11:26,Chennai,,Black,Spring,4.1,No,Standard,No,No,11,Credit Card,Monthly
8186,35,Female,Jeans,Clothing,11620,2025-04-30 15:38:14,Bengaluru,S,Brown,Winter,3.9,Yes,Standard,No,Yes,10,Credit Card,Quarterly
8187,42,Female,Backpack,Accessories,3486,2025-05-04 15:21:05,Delhi,,Brown,Summer,4.2,No,Next Day Air,Yes,No,9,Debit Card,Monthly
8188,64,Male,Headphones,Electronics,116117,2025-10-05 10:23:06,Chennai,,Blue,Summer,3.5,Yes,Standard,Yes,Yes,19,Google Pay,Bi-Weekly
8189,41,Female,Headphones,Electronics,57768,2024-06-15 19:42:20,Kolkata,,Gray,Summer,4.2,No,Express,No,Yes,18,PayPal,Monthly
8190,23,Female,Jacket,Clothing,3237,2024-03-05 08:51:48,Kolkata,S,Green,Summer,4.0,Yes,Standard,Yes,No,9,Cash,Quarterly
8191,51,Male,Jeans,Clothing,1826,2024-05-14 08:52:19,Mumbai,XL,Black,Fall,3.7,Yes,Standard,Yes,Yes,6,PayPal,Quarterly
8192,68,Male,Backpack,Accessories,8798,2025-02-26 08:27:32,Bengaluru,,Brown,Summer,4.5,Yes,Standard,Yes,No,9,Debit Card,Quarterly
8193,55,Female,Headphones,Electronics,27141,2024-05-22 06:38:24,Pune,,Red,Summer,3.1,Yes,Next Day Air,No,Yes,3,Credit Card,Annually
8194,20,Female,Watch,Accessories,1245,2025-02-19 15:08:07,Hyderabad,,Green,Spring,3.2,No,Standard,No,No,15,Debit Card,Monthly
8195,36,Male,Jacket,Clothing,5727,2025-10-08 10:15:31,Chennai,S,Gray,Fall,4.0,Yes,Express,No,No,7,Credit Card,Bi-Weekly
8196,64,Female,Sneakers,Footwear,9711,2025-03-14 06:00:05,Chennai,,Green,Spring,4.9,No,Next Day Air,No,No,10,Credit Card,Quarterly
8197,63,Female,Jacket,Clothing,5395,2024-12-04 12:02:30,Jaipur,S,Black,Summer,4.5,No,Express,No,No,21,Debit Card,Weekly
8198,53,Female,Backpack,Accessories,21580,2025-07-21 14:02:58,Pune,,Black,Summer,4.2,Yes,Express,Yes,No,12,PayPal,Monthly
8199,36,Female,T-Shirt,Clothing,8466,2025-01-17 05:53:32,Jaipur,L,Brown,Spring,4.1,Yes,Next Day Air,No,Yes,8,Credit Card,Monthly
8200,45,Female,T-Shirt,Clothing,4316,2025-08-14 05:56:55,Pune,L,Gray,Spring,3.3,No,Standard,Yes,No,15,Apple Pay,Monthly
8201,64,Female,Smartphone,Electronics,81921,2024-03-11 01:47:44,Pune,,White,Fall,4.5,Yes,Express,No,Yes,8,Debit Card,Monthly
8202,27,Female,Sneakers,Footwear,7470,2025-11-05 16:22:20,Jaipur,,White,Winter,5.0,Yes,Standard,No,No,7,Google Pay,Bi-Weekly
8203,35,Male,T-Shirt,Clothing,7802,2025-05-31 05:56:37,Bengaluru,S,Black,Summer,4.1,Yes,Next Day Air,Yes,Yes,8,PayPal,Quarterly
8204,21,Female,Laptop,Electronics,88229,2024-07-15 02:26:06,Mumbai,,Gray,Spring,5.0,No,Next Day Air,Yes,No,11,Credit Card,Monthly
8205,29,Female,Boots,Footwear,11952,2024-12-28 04:26:25,Hyderabad,,Green,Spring,4.6,No,Standard,No,No,8,Credit Card,Weekly
8206,44,Female,Watch,Accessories,17928,2024-07-18 00:13:37,Hyderabad,,Blue,Spring,3.1,Yes,Standard,No,Yes,8,Google Pay,Quarterly
8207,46,Female,Watch,Accessories,23489,2024-06-02 21:05:50,Chennai,,Green,Winter,4.1,No,Standard,No,No,6,Apple Pay,Bi-Weekly
8208,29,Male,Laptop,Electronics,95035,2024-08-29 18:58:41,Mumbai,,Green,Spring,4.8,No,Standard,No,No,7,PayPal,Weekly
8209,28,Female,Laptop,Electronics,48140,2024-10-09 07:20:54,Jaipur,,Black,Spring,,No,Next Day Air,No,No,7,Credit Card,Quarterly
8210,21,Male,T-Shirt,Clothing,2905,2024-07-29 18:28:26,Pune,L,White,Spring,4.0,No,Free Shipping,No,No,8,PayPal,Weekly
8211,63,Male,Jacket,Clothing,5478,2025-10-09 23:42:50,Delhi,XL,Green,Fall,3.4,Yes,Free Shipping,No,No,11,Credit Card,Bi-Weekly
8212,41,Female,Laptop,Electronics,13114,2025-04-27 16:21:01,Bengaluru,,Red,Summer,4.6,No,Standard,No,Yes,9,Debit Card,Monthly
8213,43,Female,Boots,Footwear,13695,2024-10-24 12:30:19,Bengaluru,,Blue,Winter,3.6,No,Free Shipping,No,No,11,Cash,Bi-Weekly
8214,45,Female,Laptop,Electronics,40587,2024-06-14 20:56:11,Hyderabad,,Gray,Fall,4.4,Yes,Standard,No,No,11,Credit Card,Quarterly
8215,64,Male,Sneakers,Footwear,9545,2024-08-30 15:25:13,Chennai,,Brown,Fall,4.3,No,,Yes,Yes,8,Google Pay,Monthly
8216,21,Female,Sneakers,Footwear,11454,2025-07-31 02:12:18,Bengaluru,,White,Fall,4.0,No,Standard,No,No,9,Credit Card,Monthly
8217,53,Female,Backpack,Accessories,16600,2024-08-19 12:07:05,Bengaluru,,Brown,Spring,4.0,No,Standard,Yes,No,6,Credit Card,Weekly
8218,32,Female,Jeans,Clothing,1992,2025-08-14 11:04:18,Bengaluru,S,Black,Winter,4.4,No,Free Shipping,No,Yes,9,Credit Card,Monthly
8219,39,Female,Sneakers,Footwear,8383,2025-11-23 07:14:19,Bengaluru,,Black,Summer,4.6,No,Next Day Air,No,No,6,Debit Card,Quarterly
8220,66,Female,Watch,Accessories,7553,2025-04-27 04:14:19,Mumbai,,Blue,Winter,3.5,No,Express,No,No,14,PayPal,Monthly
8221,41,Female,Headphones,Electronics,101592,2025-05-20 19:37:49,Kolkata,,White,Winter,4.6,No,Free Shipping,Yes,No,10,Apple Pay,Quarterly
8222,41,Female,Laptop,Electronics,60092,2025-04-24 11:29:45,Jaipur,,Blue,Winter,2.9,No,Standard,No,No,8,Apple Pay,Monthly
8223,54,Female,Boots,Footwear,11039,2025-12-27 05:29:45,Chennai,,Gray,Spring,3.1,No,Next Day Air,Yes,No,8,Credit Card,Quarterly
8224,22,Male,Sneakers,Footwear,10956,2025-09-05 07:46:20,Kolkata,,Brown,Winter,3.4,No,Standard,Yes,No,12,Credit Card,Weekly
8225,23,Male,Backpack,Accessories,14608,2024-02-04 09:14:32,Pune,,Gray,Spring,3.9,No,Next Day Air,Yes,Yes,15,PayPal,Bi-Weekly
8226,66,Male,T-Shirt,Clothing,9545,2025-01-04 03:34:42,Delhi,L,Red,Summer,5.0,No,Standard,Yes,Yes,10,Credit Card,Annually
8227,27,Female,Smartphone,Electronics,97193,2025-10-13 02:37:33,Jaipur,,Brown,Winter,3.3,Yes,Express,No,No,13,Credit Card,Quarterly
8228,20,Female,Smartphone,Electronics,19754,2024-07-01 21:53:30,Hyderabad,,White,Spring,2.9,No,Standard,No,Yes,13,Credit Card,Weekly
8229,55,Male,Laptop,Electronics,18094,2024-03-12 14:07:26,Bengaluru,,Gray,Winter,3.2,No,Next Day Air,No,No,16,Credit Card,Weekly
8230,51,Female,Backpack,Accessories,12616,2024-11-05 12:51:08,Jaipur,,White,Spring,5.0,No,,Yes,No,12,Debit Card,Bi-Weekly
8231,23,Female,Boots,Footwear,16268,2025-09-06 16:15:59,Hyderabad,,Blue,Winter,3.9,No,Next Day Air,No,No,9,Credit Card,Monthly
8232,27,Female,Jeans,Clothing,4067,2025-02-18 04:26:16,Mumbai,S,White,Winter,3.1,No,Standard,No,No,10,Credit Card,Weekly
8233,33,Female,Jacket,Clothing,10375,2024-05-31 18:43:20,Pune,XL,Blue,Winter,3.6,No,Express,No,Yes,6,Credit Card,Quarterly
8234,46,Female,Sneakers,Footwear,16019,2025-12-10 03:21:40,Chennai,,Red,Fall,3.9,No,Free Shipping,No,,6,Credit Card,Quarterly
8235,20,Female,Watch,Accessories,4482,2024-12-01 11:35:01,Bengaluru,,Red,Winter,4.4,Yes,Standard,No,No,11,PayPal,Quarterly
8236,28,Male,Jacket,Clothing,12035,2025-01-27 22:22:50,Bengaluru,S,Brown,Spring,3.7,Yes,Standard,No,No,9,Credit Card,Annually
8237,54,Male,Backpack,Accessories,20750,2025-12-10 02:55:35,Pune,,Black,Spring,3.6,No,Free Shipping,Yes,No,19,PayPal,Bi-Weekly
8238,21,Male,Headphones,Electronics,36271,2025-08-04 10:51:19,Mumbai,,Black,Winter,3.4,No,Standard,No,Yes,9,Credit Card,Weekly
8239,66,Female,Boots,Footwear,11786,2024-09-28 17:06:43,Bengaluru,,Black,Fall,3.8,Yes,Free Shipping,No,No,8,Debit Card,Bi-Weekly
8240,21,Male,Watch,Accessories,23572,2025-07-15 10:43:51,Bengaluru,,Blue,Winter,3.6,Yes,Standard,Yes,No,12,Debit Card,Monthly
8241,41,Male,Backpack,Accessories,12450,2024-05-11 15:41:23,Delhi,,Red,Summer,4.1,Yes,Express,No,No,10,Apple Pay,Annually
8242,45,Male,Watch,Accessories,13529,2025-12-09 13:46:52,Delhi,,Brown,Winter,4.0,No,Standard,Yes,No,12,Apple Pay,Bi-Weekly
8243,52,Male,Laptop,Electronics,20418,2025-12-07 13:57:14,Hyderabad,,Brown,Spring,4.2,Yes,Standard,No,Yes,10,Apple Pay,Bi-Weekly
8244,55,Male,Jeans,Clothing,7636,2025-01-24 12:38:47,Pune,L,White,Summer,,Yes,Express,No,No,9,Credit Card,Monthly
8245,67,Female,Smartphone,Electronics,88478,2025-07-25 20:30:51,Mumbai,,Black,Winter,3.6,No,Express,No,Yes,14,PayPal,Monthly
8246,41,Female,Jeans,Clothing,2324,2025-07-27 14:36:34,Chennai,S,Red,Summer,3.6,No,Express,No,Yes,8,Credit Card,Weekly
8247,39,Female,Jacket,Clothing,9711,2024-08-14 20:13:14,Chennai,XL,Red,Spring,4.8,No,Next Day Air,No,No,5,PayPal,Bi-Weekly
8248,43,Female,Jacket,Clothing,12035,2025-04-24 02:32:33,Mumbai,M,Brown,Spring,4.3,No,Next Day Air,No,Yes,15,Credit Card,Bi-Weekly
8249,35,Female,Boots,Footwear,10956,2024-03-02 03:17:25,Pune,,Black,Summer,3.8,No,Express,No,No,8,Credit Card,Quarterly
8250,20,Male,Watch,Accessories,12782,2025-01-27 21:52:50,Bengaluru,,Brown,Summer,3.8,No,Free Shipping,Yes,No,15,PayPal,Monthly
8251,63,Female,Jeans,Clothing,2324,2025-08-19 04:56:49,Bengaluru,M,Gray,Summer,2.8,No,Free Shipping,No,No,14,PayPal,Annually
8252,28,Male,Headphones,Electronics,74866,2025-08-13 07:21:39,Pune,,Blue,Summer,3.8,Yes,Express,No,No,12,Apple Pay,Annually
8253,26,Female,Backpack,Accessories,17430,2024-03-17 19:48:36,Delhi,,Red,Winter,2.9,No,Next Day Air,No,No,6,Apple Pay,Annually
8254,50,Male,Watch,Accessories,17015,2025-01-31 17:46:00,Bengaluru,,Black,Fall,3.8,No,Standard,No,No,8,Cash,Monthly
8255,43,Female,Backpack,Accessories,15770,2024-10-10 09:10:11,Chennai,,Red,Winter,3.5,Yes,Standard,Yes,No,12,Cash,Weekly
8256,53,Male,Jacket,Clothing,11039,2025-11-03 22:23:22,Kolkata,M,White,Winter,5.0,Yes,Express,No,No,11,Apple Pay,Bi-Weekly
8257,21,Male,Sneakers,Footwear,9877,2025-07-08 11:34:07,Pune,,White,Fall,4.0,No,Next Day Air,No,No,14,Credit Card,Quarterly
8258,69,Male,Watch,Accessories,2158,2024-06-27 23:17:32,Mumbai,,Green,Winter,4.3,No,Standard,No,No,3,Credit Card,Bi-Weekly
8259,19,Male,Jeans,Clothing,7553,2025-12-08 11:00:19,Mumbai,XL,Blue,Fall,4.1,Yes,Standard,No,No,13,PayPal,Bi-Weekly
8260,25,Female,T-Shirt,Clothing,3818,2025-11-20 17:11:04,Delhi,M,Black,Fall,3.2,No,Express,No,No,9,Apple Pay,Quarterly
8261,24,Male,Smartphone,Electronics,64657,2025-09-02 16:47:17,Jaipur,,Red,Spring,3.5,Yes,Express,Yes,Yes,9,Debit Card,Quarterly
8262,53,Male,Headphones,Electronics,62416,2025-05-21 08:58:09,Jaipur,,Black,Summer,5.0,No,Express,Yes,Yes,12,Debit Card,Monthly
8263,51,Female,Backpack,Accessories,11703,2025-06-23 23:15:35,Pune,,Black,Summer,2.8,No,Next Day Air,No,Yes,11,Debit Card,Monthly
8264,57,Male,Headphones,Electronics,73123,2024-05-12 00:01:07,Kolkata,,Brown,Fall,4.4,Yes,Next Day Air,No,No,7,PayPal,Bi-Weekly
8265,36,Female,Watch,Accessories,21497,2025-11-21 07:47:24,Delhi,,Black,Winter,4.4,No,Express,No,Yes,9,Debit Card,Bi-Weekly
8266,46,Female,Jacket,Clothing,6972,2025-06-11 23:16:50,Pune,M,Black,Fall,4.2,No,Express,No,No,11,Credit Card,Quarterly
8267,56,Male,T-Shirt,Clothing,2573,2025-03-12 11:03:32,Jaipur,XL,Brown,Summer,4.6,Yes,Standard,No,No,8,Credit Card,Weekly
8268,23,Male,T-Shirt,Clothing,9628,2025-05-20 16:45:21,Pune,L,Blue,Summer,3.4,Yes,Next Day Air,No,No,8,Credit Card,Weekly
8269,27,Female,Headphones,Electronics,89142,2025-10-08 21:19:55,Chennai,,Red,Winter,3.9,Yes,Standard,No,Yes,14,Debit Card,Weekly
8270,58,Female,Smartphone,Electronics,19090,2024-09-22 10:36:08,Bengaluru,,Black,Summer,2.9,No,Express,Yes,No,12,Credit Card,Weekly
8271,59,Female,T-Shirt,Clothing,11869,2024-01-22 10:39:15,Delhi,L,Blue,Fall,4.4,No,Standard,Yes,Yes,8,Credit Card,Bi-Weekly
8272,22,Female,Headphones,Electronics,98272,2024-01-11 20:32:18,Delhi,,White,Winter,3.5,No,Standard,Yes,No,12,Credit Card,Quarterly
8273,41,Female,Headphones,Electronics,35358,2025-07-10 05:20:29,Chennai,,Red,Winter,4.5,Yes,Standard,No,No,15,Debit Card,Monthly
8274,58,Male,Headphones,Electronics,100098,2024-06-12 04:21:48,Delhi,,Red,Spring,3.3,No,Standard,No,No,15,Credit Card,Annually
8275,39,Female,Headphones,Electronics,31042,2024-03-27 15:08:34,Delhi,,Green,Summer,4.3,No,Next Day Air,No,Yes,6,Credit Card,Quarterly
8276,43,Female,Headphones,Electronics,29465,2025-10-23 02:14:31,Bengaluru,,White,Fall,4.3,No,Standard,No,Yes,10,PayPal,Weekly
8277,68,Female,Laptop,Electronics,80593,2024-04-30 15:47:32,Kolkata,,Gray,Winter,3.7,Yes,Next Day Air,No,Yes,12,Apple Pay,Monthly
8278,54,Female,Jacket,Clothing,12118,2025-12-19 03:41:21,Bengaluru,XL,Gray,Summer,4.6,Yes,Express,Yes,No,20,Debit Card,Quarterly
8279,62,Male,Smartphone,Electronics,48970,2025-07-12 15:49:32,Mumbai,,Blue,Spring,3.8,No,Next Day Air,Yes,Yes,12,Apple Pay,Bi-Weekly
8280,46,Male,Backpack,Accessories,19339,2025-09-03 01:11:48,Chennai,,White,Summer,3.2,No,Next Day Air,Yes,No,10,Apple Pay,Bi-Weekly
8281,53,Female,Headphones,Electronics,12533,2024-04-09 03:08:33,Mumbai,,Blue,Fall,4.1,No,Standard,Yes,Yes,11,PayPal,Monthly
8282,37,Male,Jacket,Clothing,2656,2025-06-08 07:22:56,Pune,XL,Brown,Fall,3.0,No,Next Day Air,No,No,5,Debit Card,Monthly
8283,35,Female,Jacket,Clothing,8134,2024-02-25 12:07:51,Mumbai,L,Brown,Summer,4.7,Yes,Standard,No,No,5,Debit Card,Monthly
8284,57,Female,Jeans,Clothing,10956,2025-05-05 15:50:07,Mumbai,XL,White,Winter,5.0,No,Next Day Air,No,No,7,Credit Card,Annually
8285,62,Male,Jacket,Clothing,10043,2024-08-20 17:28:17,Pune,XL,White,Fall,3.4,No,Standard,Yes,Yes,9,Debit Card,Bi-Weekly
8286,58,Female,Boots,Footwear,10790,2025-07-25 12:36:57,Pune,,Gray,Summer,3.4,No,Free Shipping,No,No,10,Apple Pay,Bi-Weekly
8287,32,Male,Jeans,Clothing,11371,2024-08-26 12:36:15,Hyderabad,L,Gray,Fall,4.3,Yes,Express,Yes,No,11,Debit Card,Monthly
8288,32,Male,Watch,Accessories,10707,2024-05-29 16:00:48,Mumbai,,Red,Fall,4.0,Yes,Express,No,No,9,Credit Card,Quarterly
8289,41,Male,Jeans,Clothing,10707,2024-06-17 16:05:11,Mumbai,M,White,Spring,4.0,Yes,Standard,No,Yes,10,Credit Card,Monthly
8290,46,Male,Boots,Footwear,14110,2025-11-10 04:24:54,Bengaluru,,Green,Summer,3.4,No,Free Shipping,No,No,7,Credit Card,Monthly
8291,34,Female,Jeans,Clothing,6723,2025-11-08 13:31:12,Mumbai,L,Green,Summer,3.8,No,Free Shipping,Yes,No,8,Credit Card,Quarterly
8292,66,Female,T-Shirt,Clothing,9877,2024-12-27 13:31:55,Bengaluru,M,Green,Winter,4.6,Yes,Standard,No,No,10,Apple Pay,Quarterly
8293,64,Male,Jacket,Clothing,11620,2025-11-27 21:14:06,Jaipur,XL,Green,Spring,3.7,No,Standard,No,Yes,12,Debit Card,Quarterly
8294,42,Male,Laptop,Electronics,67811,2024-12-28 20:40:04,Jaipur,,Red,Fall,3.3,No,Free Shipping,Yes,No,9,Apple Pay,Monthly
8295,33,Female,Sneakers,Footwear,9379,2024-04-20 15:36:30,Kolkata,,Red,Summer,3.4,No,Standard,Yes,Yes,9,Credit Card,Weekly
8296,67,Male,Watch,Accessories,17513,2024-10-14 00:07:52,Bengaluru,,Black,Spring,2.4,Yes,Next Day Air,No,No,16,Debit Card,Weekly
8297,34,Male,Laptop,Electronics,58598,2025-05-05 06:59:46,Kolkata,,Gray,Spring,3.1,Yes,Standard,Yes,No,10,PayPal,Quarterly
8298,64,Male,Laptop,Electronics,29963,2024-12-06 07:28:40,Jaipur,,White,Fall,4.7,Yes,Express,No,No,12,Credit Card,Quarterly
8299,64,Female,T-Shirt,Clothing,6889,2024-03-13 22:07:35,Hyderabad,XL,Green,Spring,4.1,No,Express,No,No,13,Cash,Monthly
8300,38,Female,Watch,Accessories,2573,2024-12-09 03:51:48,Bengaluru,,Blue,Winter,3.9,No,Next Day Air,Yes,No,11,Credit Card,Quarterly
8301,61,Female,Backpack,Accessories,23074,2025-05-24 12:35:02,Bengaluru,,Red,Summer,3.9,No,Express,Yes,Yes,13,Credit Card,Quarterly
8302,65,Female,Laptop,Electronics,39508,2024-10-31 22:54:32,Mumbai,,White,Fall,4.7,No,Standard,No,Yes,11,PayPal,Monthly
8303,44,Female,Backpack,Accessories,14691,2024-03-25 18:40:31,Jaipur,,Red,Spring,4.5,No,Standard,Yes,No,8,PayPal,Weekly
8304,22,Female,Backpack,Accessories,18841,2025-11-17 14:22:05,Delhi,,Green,Spring,4.5,No,Standard,Yes,Yes,14,PayPal,Bi-Weekly
8305,39,Male,Headphones,Electronics,36188,2025-03-24 00:41:07,Bengaluru,,Brown,Fall,4.2,No,Express,No,No,7,Credit Card,Annually
8306,50,Female,Watch,Accessories,6308,2024-08-30 02:12:13,Mumbai,,Blue,Fall,3.7,No,Next Day Air,No,No,13,Credit Card,Monthly
8307,57,Male,Jacket,Clothing,3735,2025-11-18 02:09:35,Hyderabad,S,Blue,Winter,4.0,No,Free Shipping,Yes,No,6,Credit Card,Weekly
8308,19,Male,Jacket,Clothing,4150,2025-06-25 17:00:20,Kolkata,XL,White,Winter,4.6,Yes,Express,Yes,No,10,Credit Card,Monthly
8309,52,Male,Headphones,Electronics,34860,2025-06-18 14:41:39,Delhi,,Brown,Spring,5.0,No,Free Shipping,No,No,6,Cash,Monthly
8310,60,Female,Jacket,Clothing,7138,2024-10-14 02:34:33,Jaipur,S,Red,Fall,4.1,Yes,Express,Yes,No,14,Apple Pay,Bi-Weekly
8311,36,Male,Jacket,Clothing,11122,2025-07-09 02:25:27,Jaipur,XL,White,Summer,4.1,No,Standard,Yes,No,7,Debit Card,Monthly
8312,57,Male,Boots,Footwear,3486,2025-10-26 19:39:02,Chennai,,Gray,Winter,4.9,No,Standard,No,No,8,Cash,Monthly
8313,44,Female,Watch,Accessories,14359,2025-01-09 05:38:17,Bengaluru,,Brown,Winter,3.8,Yes,Express,No,Yes,9,Debit Card,Monthly
8314,57,Female,Sneakers,Footwear,3569,2025-11-26 01:16:55,Bengaluru,,Brown,Spring,4.0,No,Standard,No,No,12,Debit Card,Monthly
8315,53,Female,Sneakers,Footwear,12035,2024-07-05 10:36:10,Kolkata,,White,Spring,3.8,No,Express,Yes,Yes,9,Credit Card,Monthly
8316,56,Female,Laptop,Electronics,47144,2025-11-21 11:02:01,Hyderabad,,Red,Spring,3.7,No,Express,No,Yes,11,Credit Card,Monthly
8317,19,Male,Backpack,Accessories,11371,2025-05-12 16:51:36,Mumbai,,Gray,Winter,2.5,No,Standard,Yes,Yes,12,PayPal,Quarterly
8318,58,Male,Laptop,Electronics,30544,2025-01-04 13:06:10,Delhi,,Brown,Summer,3.1,Yes,Standard,Yes,No,11,Apple Pay,Monthly
8319,35,Male,Jacket,Clothing,2075,2024-12-09 21:24:40,Jaipur,XL,Green,Summer,4.3,No,Next Day Air,No,No,9,Debit Card,Weekly
8320,63,Female,Laptop,Electronics,51709,2025-10-15 05:57:25,Hyderabad,,Blue,Winter,3.5,Yes,Next Day Air,Yes,No,13,Credit Card,Annually
8321,40,Female,T-Shirt,Clothing,8383,2024-09-15 08:17:51,Bengaluru,XL,Blue,Spring,5.0,No,,No,No,12,Apple Pay,Weekly
8322,43,Male,Sneakers,Footwear,8134,2025-07-31 22:03:57,Chennai,,Blue,Fall,3.3,No,Next Day Air,No,No,15,Apple Pay,Bi-Weekly
8323,28,Male,Backpack,Accessories,2490,2024-09-27 07:42:55,Hyderabad,,White,Spring,5.0,Yes,Express,Yes,No,6,Credit Card,Quarterly
8324,65,Male,T-Shirt,Clothing,8632,2025-09-28 07:43:33,Mumbai,M,Green,Fall,4.9,No,Next Day Air,No,Yes,10,Credit Card,Weekly
8325,18,Female,Sneakers,Footwear,12616,2025-07-15 22:09:02,Hyderabad,,Black,Summer,3.6,Yes,Standard,No,Yes,8,Debit Card,Weekly
8326,53,Female,Backpack,Accessories,15438,2025-10-06 23:28:31,Chennai,,Red,Spring,4.8,Yes,Standard,No,Yes,9,Credit Card,Annually
8327,67,Female,Headphones,Electronics,105410,2025-11-28 20:46:19,Bengaluru,,Black,Fall,3.1,Yes,Standard,No,Yes,16,PayPal,Monthly
8328,37,Female,Jeans,Clothing,9296,2025-04-20 21:18:42,Bengaluru,S,White,Winter,4.3,No,Standard,No,No,8,Apple Pay,Monthly
8329,48,Female,Jeans,Clothing,8549,2024-03-30 21:07:26,Bengaluru,M,Red,Winter,4.7,No,Standard,No,No,8,Credit Card,Quarterly
8330,25,Male,Boots,Footwear,4482,2024-12-24 14:42:58,Mumbai,,Green,Spring,,Yes,Standard,Yes,No,7,Credit Card,Weekly
8331,57,Female,Backpack,Accessories,1743,2025-06-15 02:09:52,Bengaluru,,Brown,Spring,3.8,No,Free Shipping,No,No,8,Credit Card,Quarterly
8332,41,Male,Watch,Accessories,1494,2025-11-25 21:06:18,Delhi,,Black,Fall,3.6,No,Standard,No,No,14,Debit Card,Weekly
8333,37,Female,Headphones,Electronics,104663,2024-01-20 16:54:20,Pune,,Brown,Winter,,No,Free Shipping,No,No,9,Apple Pay,Quarterly
8334,32,Female,Backpack,Accessories,9296,2025-04-26 11:46:37,Kolkata,,Brown,Spring,4.1,Yes,Free Shipping,No,No,8,Google Pay,Monthly
8335,47,Female,Headphones,Electronics,76028,2024-05-06 12:22:10,Chennai,,White,Winter,3.6,No,Standard,No,Yes,11,Credit Card,Quarterly
8336,37,Female,Watch,Accessories,6142,2024-12-30 12:21:48,Mumbai,,Gray,Fall,4.1,No,Standard,No,No,18,Cash,Weekly
8337,55,Male,Sneakers,Footwear,10043,2024-01-31 07:02:50,Pune,,Brown,Summer,4.7,No,Standard,Yes,Yes,8,Apple Pay,Quarterly
8338,19,Male,Jacket,Clothing,6308,2024-10-03 01:33:36,Delhi,M,Black,Winter,4.6,Yes,Next Day Air,No,No,8,Debit Card,Quarterly
8339,23,Male,Headphones,Electronics,32453,2024-06-16 04:48:35,Jaipur,,Blue,Winter,4.3,No,Express,No,No,12,Credit Card,Bi-Weekly
8340,59,Male,Jeans,Clothing,10956,2025-11-05 19:19:18,Hyderabad,M,Black,Winter,4.2,Yes,Standard,No,Yes,10,Credit Card,Weekly
8341,35,Male,Smartphone,Electronics,119354,2024-05-01 01:27:01,Pune,,White,Summer,3.3,Yes,Standard,No,No,7,PayPal,Quarterly
8342,53,Male,Boots,Footwear,15438,2024-10-06 01:25:38,Delhi,,White,Fall,4.9,No,Standard,Yes,No,5,Credit Card,Weekly
8343,31,Female,Laptop,Electronics,80012,2024-07-24 12:14:57,Bengaluru,,Brown,Summer,3.6,No,Standard,Yes,No,10,Credit Card,Annually
8344,43,Male,T-Shirt,Clothing,4067,2024-05-25 05:14:25,Mumbai,XL,Brown,Winter,4.2,No,Express,No,No,8,PayPal,Monthly
8345,51,Female,Watch,Accessories,17845,2024-02-17 07:56:54,Kolkata,,Black,Winter,3.8,No,Express,No,No,8,Debit Card,Bi-Weekly
8346,47,Male,Headphones,Electronics,13529,2024-04-02 14:45:22,Kolkata,,Black,Spring,4.0,No,Free Shipping,No,No,12,Debit Card,Monthly
8347,24,Male,Jacket,Clothing,2656,2024-01-19 06:28:42,Mumbai,L,Brown,Summer,4.3,Yes,Standard,Yes,No,8,Credit Card,Monthly
8348,47,Male,Backpack,Accessories,2241,2025-02-18 16:40:27,Kolkata,,Red,Winter,3.7,No,Express,No,No,5,Google Pay,Monthly
8349,35,Female,Headphones,Electronics,39093,2024-05-06 20:56:24,Chennai,,Gray,Spring,3.8,Yes,Express,No,Yes,10,Debit Card,Quarterly
8350,39,Female,Watch,Accessories,13944,2024-05-01 03:00:20,Mumbai,,Blue,Fall,,No,Standard,Yes,No,9,Apple Pay,Bi-Weekly
